date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:22:02	625182/625182	------	200	untouched ('')	image/jpeg	etag:%2298a1e-5768cb03f7100%22	http://www.iisermohali.ac.in/web/foundation-day/images/gallery-images/c.jpg	C:/Users/dhruv/Desktop/Foundation%20Day/www.iisermohali.ac.in/web/foundation-day/images/gallery-images/c.jpg	(from http://www.iisermohali.ac.in/web/foundation-day/gallery.html)
20:22:15	494859/494859	---M--	200	added ('OK')	image/jpeg	etag:%2278d0b-5768cb03f7100%22	http://www.iisermohali.ac.in/web/foundation-day/images/gallery-images/40.JPG	C:/Users/dhruv/Desktop/Foundation%20Day/www.iisermohali.ac.in/web/foundation-day/images/gallery-images/40.jpg	(from http://www.iisermohali.ac.in/web/foundation-day/gallery.html)
20:22:15	608429/608429	------	200	untouched ('')	image/jpeg	etag:%22948ad-5768cb03f7100%22	http://www.iisermohali.ac.in/web/foundation-day/images/gallery-images/d.jpg	C:/Users/dhruv/Desktop/Foundation%20Day/www.iisermohali.ac.in/web/foundation-day/images/gallery-images/d.jpg	(from http://www.iisermohali.ac.in/web/foundation-day/gallery.html)
20:22:15	838463/838463	------	200	untouched ('')	image/jpeg	etag:%22ccb3f-5768cb03f7100%22	http://www.iisermohali.ac.in/web/foundation-day/images/gallery-images/e.jpg	C:/Users/dhruv/Desktop/Foundation%20Day/www.iisermohali.ac.in/web/foundation-day/images/gallery-images/e.jpg	(from http://www.iisermohali.ac.in/web/foundation-day/gallery.html)
20:22:15	567043/567043	------	200	untouched ('')	image/jpeg	etag:%228a703-5768cb03f7100%22	http://www.iisermohali.ac.in/web/foundation-day/images/gallery-images/f.jpg	C:/Users/dhruv/Desktop/Foundation%20Day/www.iisermohali.ac.in/web/foundation-day/images/gallery-images/f.jpg	(from http://www.iisermohali.ac.in/web/foundation-day/gallery.html)
20:22:17	724797/724797	---M--	200	added ('OK')	image/jpeg	etag:%22b0f3d-5768cb03f7100%22	http://www.iisermohali.ac.in/web/foundation-day/images/gallery-images/39.JPG	C:/Users/dhruv/Desktop/Foundation%20Day/www.iisermohali.ac.in/web/foundation-day/images/gallery-images/39.jpg	(from http://www.iisermohali.ac.in/web/foundation-day/gallery.html)
20:22:17	663074/663074	------	200	untouched ('')	image/jpeg	etag:%22a1e22-5768cb03f7100%22	http://www.iisermohali.ac.in/web/foundation-day/images/gallery-images/g.jpg	C:/Users/dhruv/Desktop/Foundation%20Day/www.iisermohali.ac.in/web/foundation-day/images/gallery-images/g.jpg	(from http://www.iisermohali.ac.in/web/foundation-day/gallery.html)
20:22:17	628309/628309	------	200	untouched ('')	image/jpeg	etag:%2299655-5768cb03f7100%22	http://www.iisermohali.ac.in/web/foundation-day/images/gallery-images/h.jpg	C:/Users/dhruv/Desktop/Foundation%20Day/www.iisermohali.ac.in/web/foundation-day/images/gallery-images/h.jpg	(from http://www.iisermohali.ac.in/web/foundation-day/gallery.html)
20:22:17	629892/629892	------	200	untouched ('')	image/jpeg	etag:%2299c84-5768cb03f7100%22	http://www.iisermohali.ac.in/web/foundation-day/images/gallery-images/i.jpg	C:/Users/dhruv/Desktop/Foundation%20Day/www.iisermohali.ac.in/web/foundation-day/images/gallery-images/i.jpg	(from http://www.iisermohali.ac.in/web/foundation-day/gallery.html)
20:22:17	577433/577433	------	200	untouched ('')	image/jpeg	etag:%228cf99-5768cb03f7100%22	http://www.iisermohali.ac.in/web/foundation-day/images/gallery-images/j.jpg	C:/Users/dhruv/Desktop/Foundation%20Day/www.iisermohali.ac.in/web/foundation-day/images/gallery-images/j.jpg	(from http://www.iisermohali.ac.in/web/foundation-day/gallery.html)
20:22:17	587940/587940	------	200	untouched ('')	image/jpeg	etag:%228f8a4-5768cb03f7100%22	http://www.iisermohali.ac.in/web/foundation-day/images/gallery-images/k.jpg	C:/Users/dhruv/Desktop/Foundation%20Day/www.iisermohali.ac.in/web/foundation-day/images/gallery-images/k.jpg	(from http://www.iisermohali.ac.in/web/foundation-day/gallery.html)
20:22:17	713243/713243	------	200	untouched ('')	image/jpeg	etag:%22ae21b-5768cb03f7100%22	http://www.iisermohali.ac.in/web/foundation-day/images/gallery-images/l.jpg	C:/Users/dhruv/Desktop/Foundation%20Day/www.iisermohali.ac.in/web/foundation-day/images/gallery-images/l.jpg	(from http://www.iisermohali.ac.in/web/foundation-day/gallery.html)
20:22:17	692208/692208	------	200	untouched ('')	image/jpeg	etag:%22a8ff0-5768cb03f7100%22	http://www.iisermohali.ac.in/web/foundation-day/images/gallery-images/m.jpg	C:/Users/dhruv/Desktop/Foundation%20Day/www.iisermohali.ac.in/web/foundation-day/images/gallery-images/m.jpg	(from http://www.iisermohali.ac.in/web/foundation-day/gallery.html)
20:22:17	449492/449492	------	200	untouched ('')	image/jpeg	etag:%226dbd4-5768cb03f7100%22	http://www.iisermohali.ac.in/web/foundation-day/images/gallery-images/n.jpg	C:/Users/dhruv/Desktop/Foundation%20Day/www.iisermohali.ac.in/web/foundation-day/images/gallery-images/n.jpg	(from http://www.iisermohali.ac.in/web/foundation-day/gallery.html)
20:22:17	631089/631089	------	200	untouched ('')	image/jpeg	etag:%229a131-5768cb03f7100%22	http://www.iisermohali.ac.in/web/foundation-day/images/gallery-images/o.jpg	C:/Users/dhruv/Desktop/Foundation%20Day/www.iisermohali.ac.in/web/foundation-day/images/gallery-images/o.jpg	(from http://www.iisermohali.ac.in/web/foundation-day/gallery.html)
20:22:17	679417/679417	------	200	untouched ('')	image/jpeg	etag:%22a5df9-5768cb03f7100%22	http://www.iisermohali.ac.in/web/foundation-day/images/gallery-images/p.jpg	C:/Users/dhruv/Desktop/Foundation%20Day/www.iisermohali.ac.in/web/foundation-day/images/gallery-images/p.jpg	(from http://www.iisermohali.ac.in/web/foundation-day/gallery.html)
20:22:17	399743/399743	------	200	untouched ('')	image/jpeg	etag:%226197f-5768cb03f7100%22	http://www.iisermohali.ac.in/web/foundation-day/images/gallery-images/q.jpg	C:/Users/dhruv/Desktop/Foundation%20Day/www.iisermohali.ac.in/web/foundation-day/images/gallery-images/q.jpg	(from http://www.iisermohali.ac.in/web/foundation-day/gallery.html)
20:22:17	699173/699173	------	200	untouched ('')	image/jpeg	etag:%22aab25-5768cb03f7100%22	http://www.iisermohali.ac.in/web/foundation-day/images/gallery-images/r.jpg	C:/Users/dhruv/Desktop/Foundation%20Day/www.iisermohali.ac.in/web/foundation-day/images/gallery-images/r.jpg	(from http://www.iisermohali.ac.in/web/foundation-day/gallery.html)
20:22:17	485453/485453	------	200	untouched ('')	image/jpeg	etag:%227684d-5768cb03f7100%22	http://www.iisermohali.ac.in/web/foundation-day/images/gallery-images/s.jpg	C:/Users/dhruv/Desktop/Foundation%20Day/www.iisermohali.ac.in/web/foundation-day/images/gallery-images/s.jpg	(from http://www.iisermohali.ac.in/web/foundation-day/gallery.html)
20:22:17	460664/460664	------	200	untouched ('')	image/jpeg	etag:%2270778-5768cb03f7100%22	http://www.iisermohali.ac.in/web/foundation-day/images/gallery-images/t.jpg	C:/Users/dhruv/Desktop/Foundation%20Day/www.iisermohali.ac.in/web/foundation-day/images/gallery-images/t.jpg	(from http://www.iisermohali.ac.in/web/foundation-day/gallery.html)
20:22:17	0/0	------	404	error ('')			http://www.iisermohali.ac.in/web/foundation-day/css/fonts/fontawesome-webfont.eot?v=4.6.3	C:/Users/dhruv/Desktop/Foundation%20Day/www.iisermohali.ac.in/web/foundation-day/css/fonts/fontawesome-webfont.135b62.delayed	(from http://www.iisermohali.ac.in/web/foundation-day/css/events/font-awesome.css)
20:22:17	429840/429840	------	200	untouched ('')	image/jpeg	etag:%2268f10-5768cb03f7100%22	http://www.iisermohali.ac.in/web/foundation-day/images/gallery-images/u.jpg	C:/Users/dhruv/Desktop/Foundation%20Day/www.iisermohali.ac.in/web/foundation-day/images/gallery-images/u.jpg	(from http://www.iisermohali.ac.in/web/foundation-day/gallery.html)
20:22:17	0/0	------	404	error ('')			http://www.iisermohali.ac.in/web/foundation-day/css/fonts/fontawesome-webfont.eot?	C:/Users/dhruv/Desktop/Foundation%20Day/www.iisermohali.ac.in/web/foundation-day/css/fonts/fontawesome-webfont.14d41d.delayed	(from http://www.iisermohali.ac.in/web/foundation-day/css/events/font-awesome.css)
20:22:17	472759/472759	------	200	untouched ('')	image/jpeg	etag:%22736b7-5768cb03f7100%22	http://www.iisermohali.ac.in/web/foundation-day/images/gallery-images/01.JPG	C:/Users/dhruv/Desktop/Foundation%20Day/www.iisermohali.ac.in/web/foundation-day/images/gallery-images/01.jpg	(from http://www.iisermohali.ac.in/web/foundation-day/gallery.html)
20:22:17	0/0	------	404	error ('')			http://www.iisermohali.ac.in/web/foundation-day/css/fonts/fontawesome-webfont.woff2?v=4.6.3	C:/Users/dhruv/Desktop/Foundation%20Day/www.iisermohali.ac.in/web/foundation-day/css/fonts/fontawesome-webfont.155b62.delayed	(from http://www.iisermohali.ac.in/web/foundation-day/css/events/font-awesome.css)
20:22:17	931859/931859	------	200	untouched ('')	image/jpeg	etag:%22e3813-5768cb03f7100%22	http://www.iisermohali.ac.in/web/foundation-day/images/gallery-images/02.JPG	C:/Users/dhruv/Desktop/Foundation%20Day/www.iisermohali.ac.in/web/foundation-day/images/gallery-images/02.jpg	(from http://www.iisermohali.ac.in/web/foundation-day/gallery.html)
20:22:18	0/0	------	404	error ('')			http://www.iisermohali.ac.in/web/foundation-day/css/fonts/fontawesome-webfont.woff?v=4.6.3	C:/Users/dhruv/Desktop/Foundation%20Day/www.iisermohali.ac.in/web/foundation-day/css/fonts/fontawesome-webfont.165b62.delayed	(from http://www.iisermohali.ac.in/web/foundation-day/css/events/font-awesome.css)
20:22:18	788246/788246	------	200	untouched ('')	image/jpeg	etag:%22c0716-5768cb03f7100%22	http://www.iisermohali.ac.in/web/foundation-day/images/gallery-images/03.JPG	C:/Users/dhruv/Desktop/Foundation%20Day/www.iisermohali.ac.in/web/foundation-day/images/gallery-images/03.jpg	(from http://www.iisermohali.ac.in/web/foundation-day/gallery.html)
20:22:18	0/0	------	404	error ('')			http://www.iisermohali.ac.in/web/foundation-day/css/fonts/fontawesome-webfont.ttf?v=4.6.3	C:/Users/dhruv/Desktop/Foundation%20Day/www.iisermohali.ac.in/web/foundation-day/css/fonts/fontawesome-webfont.175b62.delayed	(from http://www.iisermohali.ac.in/web/foundation-day/css/events/font-awesome.css)
20:22:18	904964/904964	------	200	untouched ('')	image/jpeg	etag:%22dcf04-5768cb03f7100%22	http://www.iisermohali.ac.in/web/foundation-day/images/gallery-images/04.JPG	C:/Users/dhruv/Desktop/Foundation%20Day/www.iisermohali.ac.in/web/foundation-day/images/gallery-images/04.jpg	(from http://www.iisermohali.ac.in/web/foundation-day/gallery.html)
20:22:18	0/0	------	404	error ('')			http://www.iisermohali.ac.in/web/foundation-day/css/fonts/fontawesome-webfont.svg?v=4.6.3	C:/Users/dhruv/Desktop/Foundation%20Day/www.iisermohali.ac.in/web/foundation-day/css/fonts/fontawesome-webfont.185b62.delayed	(from http://www.iisermohali.ac.in/web/foundation-day/css/events/font-awesome.css)
20:22:18	956957/956957	------	200	untouched ('')	image/jpeg	etag:%22e9a1d-5768cb03f7100%22	http://www.iisermohali.ac.in/web/foundation-day/images/gallery-images/05.JPG	C:/Users/dhruv/Desktop/Foundation%20Day/www.iisermohali.ac.in/web/foundation-day/images/gallery-images/05.jpg	(from http://www.iisermohali.ac.in/web/foundation-day/gallery.html)
20:22:18	787580/787580	------	200	untouched ('')	image/jpeg	etag:%22c047c-5768cb03f7100%22	http://www.iisermohali.ac.in/web/foundation-day/images/gallery-images/07.JPG	C:/Users/dhruv/Desktop/Foundation%20Day/www.iisermohali.ac.in/web/foundation-day/images/gallery-images/07.jpg	(from http://www.iisermohali.ac.in/web/foundation-day/gallery.html)
20:22:18	1103204/1103204	------	200	untouched ('')	image/jpeg	etag:%2210d564-5768cb03f7100%22	http://www.iisermohali.ac.in/web/foundation-day/images/gallery-images/08.JPG	C:/Users/dhruv/Desktop/Foundation%20Day/www.iisermohali.ac.in/web/foundation-day/images/gallery-images/08.jpg	(from http://www.iisermohali.ac.in/web/foundation-day/gallery.html)
20:22:18	947558/947558	------	200	untouched ('')	image/jpeg	etag:%22e7566-5768cb03f7100%22	http://www.iisermohali.ac.in/web/foundation-day/images/gallery-images/09.jpg	C:/Users/dhruv/Desktop/Foundation%20Day/www.iisermohali.ac.in/web/foundation-day/images/gallery-images/09.jpg	(from http://www.iisermohali.ac.in/web/foundation-day/gallery.html)
20:22:18	0/0	------	404	error ('')			http://www.iisermohali.ac.in/web/foundation-day/css/events/fonts/icomoon.eot?1oniuf	C:/Users/dhruv/Desktop/Foundation%20Day/www.iisermohali.ac.in/web/foundation-day/css/events/fonts/icomoon.196029.delayed	(from http://www.iisermohali.ac.in/web/foundation-day/css/events/icomoon.css)
20:22:18	733801/733801	------	200	untouched ('')	image/jpeg	etag:%22b3269-5768cb03f7100%22	http://www.iisermohali.ac.in/web/foundation-day/images/gallery-images/10.JPG	C:/Users/dhruv/Desktop/Foundation%20Day/www.iisermohali.ac.in/web/foundation-day/images/gallery-images/10.jpg	(from http://www.iisermohali.ac.in/web/foundation-day/gallery.html)
20:22:18	0/0	------	404	error ('')			http://www.iisermohali.ac.in/web/foundation-day/css/events/fonts/icomoon.ttf?1oniuf	C:/Users/dhruv/Desktop/Foundation%20Day/www.iisermohali.ac.in/web/foundation-day/css/events/fonts/icomoon.1a6029.delayed	(from http://www.iisermohali.ac.in/web/foundation-day/css/events/icomoon.css)
20:22:18	628101/628101	------	200	untouched ('')	image/jpeg	etag:%2299585-5768cb03f7100%22	http://www.iisermohali.ac.in/web/foundation-day/images/gallery-images/11.jpg	C:/Users/dhruv/Desktop/Foundation%20Day/www.iisermohali.ac.in/web/foundation-day/images/gallery-images/11.jpg	(from http://www.iisermohali.ac.in/web/foundation-day/gallery.html)
20:22:18	0/0	------	404	error ('')			http://www.iisermohali.ac.in/web/foundation-day/css/events/fonts/icomoon.woff?1oniuf	C:/Users/dhruv/Desktop/Foundation%20Day/www.iisermohali.ac.in/web/foundation-day/css/events/fonts/icomoon.1b6029.delayed	(from http://www.iisermohali.ac.in/web/foundation-day/css/events/icomoon.css)
20:22:18	1001484/1001484	------	200	untouched ('')	image/jpeg	etag:%22f480c-5768cb03f7100%22	http://www.iisermohali.ac.in/web/foundation-day/images/gallery-images/13.jpg	C:/Users/dhruv/Desktop/Foundation%20Day/www.iisermohali.ac.in/web/foundation-day/images/gallery-images/13.jpg	(from http://www.iisermohali.ac.in/web/foundation-day/gallery.html)
20:22:18	0/0	------	404	error ('')			http://www.iisermohali.ac.in/web/foundation-day/css/events/fonts/icomoon.svg?1oniuf	C:/Users/dhruv/Desktop/Foundation%20Day/www.iisermohali.ac.in/web/foundation-day/css/events/fonts/icomoon.1c6029.delayed	(from http://www.iisermohali.ac.in/web/foundation-day/css/events/icomoon.css)
20:22:18	399729/399729	------	200	untouched ('')	image/jpeg	etag:%2261971-5768cb03f7100%22	http://www.iisermohali.ac.in/web/foundation-day/images/gallery-images/14.jpg	C:/Users/dhruv/Desktop/Foundation%20Day/www.iisermohali.ac.in/web/foundation-day/images/gallery-images/14.jpg	(from http://www.iisermohali.ac.in/web/foundation-day/gallery.html)
20:22:18	977279/977279	------	200	untouched ('')	image/jpeg	etag:%22ee97f-5768cb03f7100%22	http://www.iisermohali.ac.in/web/foundation-day/images/gallery-images/15.jpg	C:/Users/dhruv/Desktop/Foundation%20Day/www.iisermohali.ac.in/web/foundation-day/images/gallery-images/15.jpg	(from http://www.iisermohali.ac.in/web/foundation-day/gallery.html)
20:22:18	1069365/1069365	------	200	untouched ('')	image/jpeg	etag:%22105135-5768cb03f7100%22	http://www.iisermohali.ac.in/web/foundation-day/images/gallery-images/16.jpg	C:/Users/dhruv/Desktop/Foundation%20Day/www.iisermohali.ac.in/web/foundation-day/images/gallery-images/16.jpg	(from http://www.iisermohali.ac.in/web/foundation-day/gallery.html)
20:22:18	476366/476366	------	200	untouched ('')	image/jpeg	etag:%22744ce-5768cb03f7100%22	http://www.iisermohali.ac.in/web/foundation-day/images/gallery-images/17.jpg	C:/Users/dhruv/Desktop/Foundation%20Day/www.iisermohali.ac.in/web/foundation-day/images/gallery-images/17.jpg	(from http://www.iisermohali.ac.in/web/foundation-day/gallery.html)
20:22:18	0/0	------	404	error ('')			http://www.iisermohali.ac.in/web/foundation-day/css/fonts/icomoon/icomoon.eot?srf3rx	C:/Users/dhruv/Desktop/Foundation%20Day/www.iisermohali.ac.in/web/foundation-day/css/fonts/icomoon/icomoon.1da57c.delayed	(from http://www.iisermohali.ac.in/web/foundation-day/css/events/style2.0.css)
20:22:18	983373/983373	------	200	untouched ('')	image/jpeg	etag:%22f014d-5768cb03f7100%22	http://www.iisermohali.ac.in/web/foundation-day/images/gallery-images/18.jpg	C:/Users/dhruv/Desktop/Foundation%20Day/www.iisermohali.ac.in/web/foundation-day/images/gallery-images/18.jpg	(from http://www.iisermohali.ac.in/web/foundation-day/gallery.html)
20:22:18	0/0	------	404	error ('')			http://www.iisermohali.ac.in/web/foundation-day/css/fonts/icomoon/icomoon.ttf?srf3rx	C:/Users/dhruv/Desktop/Foundation%20Day/www.iisermohali.ac.in/web/foundation-day/css/fonts/icomoon/icomoon.1ea57c.delayed	(from http://www.iisermohali.ac.in/web/foundation-day/css/events/style2.0.css)
20:22:18	1031252/1031252	------	200	untouched ('')	image/jpeg	etag:%22fbc54-5768cb03f7100%22	http://www.iisermohali.ac.in/web/foundation-day/images/gallery-images/19.jpg	C:/Users/dhruv/Desktop/Foundation%20Day/www.iisermohali.ac.in/web/foundation-day/images/gallery-images/19.jpg	(from http://www.iisermohali.ac.in/web/foundation-day/gallery.html)
20:22:18	0/0	------	404	error ('')			http://www.iisermohali.ac.in/web/foundation-day/css/fonts/icomoon/icomoon.woff?srf3rx	C:/Users/dhruv/Desktop/Foundation%20Day/www.iisermohali.ac.in/web/foundation-day/css/fonts/icomoon/icomoon.1fa57c.delayed	(from http://www.iisermohali.ac.in/web/foundation-day/css/events/style2.0.css)
20:22:18	434696/434696	------	200	untouched ('')	image/jpeg	etag:%226a208-5768cb03f7100%22	http://www.iisermohali.ac.in/web/foundation-day/images/gallery-images/20.jpg	C:/Users/dhruv/Desktop/Foundation%20Day/www.iisermohali.ac.in/web/foundation-day/images/gallery-images/20.jpg	(from http://www.iisermohali.ac.in/web/foundation-day/gallery.html)
20:22:18	0/0	------	404	error ('')			http://www.iisermohali.ac.in/web/foundation-day/css/fonts/icomoon/icomoon.svg?srf3rx	C:/Users/dhruv/Desktop/Foundation%20Day/www.iisermohali.ac.in/web/foundation-day/css/fonts/icomoon/icomoon.20a57c.delayed	(from http://www.iisermohali.ac.in/web/foundation-day/css/events/style2.0.css)
20:22:18	506699/506699	------	200	untouched ('')	image/jpeg	etag:%227bb4b-5768cb03f7100%22	http://www.iisermohali.ac.in/web/foundation-day/images/gallery-images/21.jpg	C:/Users/dhruv/Desktop/Foundation%20Day/www.iisermohali.ac.in/web/foundation-day/images/gallery-images/21.jpg	(from http://www.iisermohali.ac.in/web/foundation-day/gallery.html)
20:22:18	924162/924162	------	200	untouched ('')	image/jpeg	etag:%22e1a02-5768cb03f7100%22	http://www.iisermohali.ac.in/web/foundation-day/images/gallery-images/22.JPG	C:/Users/dhruv/Desktop/Foundation%20Day/www.iisermohali.ac.in/web/foundation-day/images/gallery-images/22.jpg	(from http://www.iisermohali.ac.in/web/foundation-day/gallery.html)
20:22:18	797961/797961	------	200	untouched ('')	image/jpeg	etag:%22c2d09-5768cb03f7100%22	http://www.iisermohali.ac.in/web/foundation-day/images/gallery-images/23.JPG	C:/Users/dhruv/Desktop/Foundation%20Day/www.iisermohali.ac.in/web/foundation-day/images/gallery-images/23.jpg	(from http://www.iisermohali.ac.in/web/foundation-day/gallery.html)
20:22:18	743768/743768	------	200	untouched ('')	image/jpeg	etag:%22b5958-5768cb03f7100%22	http://www.iisermohali.ac.in/web/foundation-day/images/gallery-images/24.JPG	C:/Users/dhruv/Desktop/Foundation%20Day/www.iisermohali.ac.in/web/foundation-day/images/gallery-images/24.jpg	(from http://www.iisermohali.ac.in/web/foundation-day/gallery.html)
20:22:18	679744/679744	------	200	untouched ('')	image/jpeg	etag:%22a5f40-5768cb03f7100%22	http://www.iisermohali.ac.in/web/foundation-day/images/gallery-images/25.JPG	C:/Users/dhruv/Desktop/Foundation%20Day/www.iisermohali.ac.in/web/foundation-day/images/gallery-images/25.jpg	(from http://www.iisermohali.ac.in/web/foundation-day/gallery.html)
20:22:18	883394/883394	------	200	untouched ('')	image/jpeg	etag:%22d7ac2-5768cb03f7100%22	http://www.iisermohali.ac.in/web/foundation-day/images/gallery-images/26.JPG	C:/Users/dhruv/Desktop/Foundation%20Day/www.iisermohali.ac.in/web/foundation-day/images/gallery-images/26.jpg	(from http://www.iisermohali.ac.in/web/foundation-day/gallery.html)
20:22:18	335371/335371	------	200	untouched ('')	image/jpeg	etag:%2251e0b-5768cb03f7100%22	http://www.iisermohali.ac.in/web/foundation-day/images/gallery-images/27.JPG	C:/Users/dhruv/Desktop/Foundation%20Day/www.iisermohali.ac.in/web/foundation-day/images/gallery-images/27.jpg	(from http://www.iisermohali.ac.in/web/foundation-day/gallery.html)
20:22:18	1107431/1107431	------	200	untouched ('')	image/jpeg	etag:%2210e5e7-5768cb03f7100%22	http://www.iisermohali.ac.in/web/foundation-day/images/gallery-images/29.jpg	C:/Users/dhruv/Desktop/Foundation%20Day/www.iisermohali.ac.in/web/foundation-day/images/gallery-images/29.jpg	(from http://www.iisermohali.ac.in/web/foundation-day/gallery.html)
20:22:18	940589/940589	------	200	untouched ('')	image/jpeg	etag:%22e5a2d-5768cb03f7100%22	http://www.iisermohali.ac.in/web/foundation-day/images/gallery-images/30.jpg	C:/Users/dhruv/Desktop/Foundation%20Day/www.iisermohali.ac.in/web/foundation-day/images/gallery-images/30.jpg	(from http://www.iisermohali.ac.in/web/foundation-day/gallery.html)
20:22:18	1073696/1073696	------	200	untouched ('')	image/jpeg	etag:%22106220-5768cb03f7100%22	http://www.iisermohali.ac.in/web/foundation-day/images/gallery-images/31.jpg	C:/Users/dhruv/Desktop/Foundation%20Day/www.iisermohali.ac.in/web/foundation-day/images/gallery-images/31.jpg	(from http://www.iisermohali.ac.in/web/foundation-day/gallery.html)
20:22:18	385635/385635	------	200	untouched ('')	image/jpeg	etag:%225e263-5768cb03f7100%22	http://www.iisermohali.ac.in/web/foundation-day/images/gallery-images/32.jpg	C:/Users/dhruv/Desktop/Foundation%20Day/www.iisermohali.ac.in/web/foundation-day/images/gallery-images/32.jpg	(from http://www.iisermohali.ac.in/web/foundation-day/gallery.html)
20:22:18	891875/891875	------	200	untouched ('')	image/jpeg	etag:%22d9be3-5768cb03f7100%22	http://www.iisermohali.ac.in/web/foundation-day/images/gallery-images/33.jpg	C:/Users/dhruv/Desktop/Foundation%20Day/www.iisermohali.ac.in/web/foundation-day/images/gallery-images/33.jpg	(from http://www.iisermohali.ac.in/web/foundation-day/gallery.html)
20:22:18	447939/447939	------	200	untouched ('')	image/jpeg	etag:%226d5c3-5768cb03f7100%22	http://www.iisermohali.ac.in/web/foundation-day/images/gallery-images/34.JPG	C:/Users/dhruv/Desktop/Foundation%20Day/www.iisermohali.ac.in/web/foundation-day/images/gallery-images/34.jpg	(from http://www.iisermohali.ac.in/web/foundation-day/gallery.html)
20:22:18	892046/892046	------	200	untouched ('')	image/jpeg	etag:%22d9c8e-5768cb03f7100%22	http://www.iisermohali.ac.in/web/foundation-day/images/gallery-images/35.jpg	C:/Users/dhruv/Desktop/Foundation%20Day/www.iisermohali.ac.in/web/foundation-day/images/gallery-images/35.jpg	(from http://www.iisermohali.ac.in/web/foundation-day/gallery.html)
20:22:18	810829/810829	------	200	untouched ('')	image/jpeg	etag:%22c5f4d-5768cb03f7100%22	http://www.iisermohali.ac.in/web/foundation-day/images/gallery-images/36.jpg	C:/Users/dhruv/Desktop/Foundation%20Day/www.iisermohali.ac.in/web/foundation-day/images/gallery-images/36.jpg	(from http://www.iisermohali.ac.in/web/foundation-day/gallery.html)
20:22:18	525590/525590	------	200	untouched ('')	image/jpeg	etag:%2280516-5768cb03f7100%22	http://www.iisermohali.ac.in/web/foundation-day/images/gallery-images/37.JPG	C:/Users/dhruv/Desktop/Foundation%20Day/www.iisermohali.ac.in/web/foundation-day/images/gallery-images/37.jpg	(from http://www.iisermohali.ac.in/web/foundation-day/gallery.html)
20:22:18	502049/502049	------	200	untouched ('')	image/jpeg	etag:%227a921-5768cb03f7100%22	http://www.iisermohali.ac.in/web/foundation-day/images/gallery-images/38.JPG	C:/Users/dhruv/Desktop/Foundation%20Day/www.iisermohali.ac.in/web/foundation-day/images/gallery-images/38.jpg	(from http://www.iisermohali.ac.in/web/foundation-day/gallery.html)
20:22:18	926700/926700	------	200	untouched ('')	image/jpeg	etag:%22e23ec-5768cb03f7100%22	http://www.iisermohali.ac.in/web/foundation-day/images/gallery-images/44.jpg	C:/Users/dhruv/Desktop/Foundation%20Day/www.iisermohali.ac.in/web/foundation-day/images/gallery-images/44.jpg	(from http://www.iisermohali.ac.in/web/foundation-day/gallery.html)
20:22:18	7514/7514	------	200	untouched ('')	application/javascript	etag:%221d5a-5768cb03f7100%22	http://www.iisermohali.ac.in/web/foundation-day/js/gallery/featherlight.min.js	C:/Users/dhruv/Desktop/Foundation%20Day/www.iisermohali.ac.in/web/foundation-day/js/gallery/featherlight.min.js	(from http://www.iisermohali.ac.in/web/foundation-day/gallery.html)
20:22:18	2968/2968	------	200	untouched ('')	application/javascript	etag:%22b98-5768cb03f7100%22	http://www.iisermohali.ac.in/web/foundation-day/js/gallery/featherlight.gallery.min.js	C:/Users/dhruv/Desktop/Foundation%20Day/www.iisermohali.ac.in/web/foundation-day/js/gallery/featherlight.gallery.min.js	(from http://www.iisermohali.ac.in/web/foundation-day/gallery.html)
20:22:18	1507/1507	------	200	untouched ('OK')	text/css	etag:%225e3-5768cb03f7100%22	http://www.iisermohali.ac.in/web/foundation-day/css/team/team.css	C:/Users/dhruv/Desktop/Foundation%20Day/www.iisermohali.ac.in/web/foundation-day/css/team/team.css	(from http://www.iisermohali.ac.in/web/foundation-day/faculty.html)
20:22:18	2199/2199	------	200	untouched ('OK')	text/css	etag:W/%225afd49fe-897%22	https://cdnjs.cloudflare.com/ajax/libs/normalize/5.0.0/normalize.min.css	C:/Users/dhruv/Desktop/Foundation%20Day/cdnjs.cloudflare.com/ajax/libs/normalize/5.0.0/normalize.min.css	(from http://www.iisermohali.ac.in/web/foundation-day/faculty.html)
20:22:18	27466/27466	------	200	untouched ('OK')	text/css	etag:%221544639719%22	https://maxcdn.bootstrapcdn.com/font-awesome/4.5.0/css/font-awesome.min.css	C:/Users/dhruv/Desktop/Foundation%20Day/maxcdn.bootstrapcdn.com/font-awesome/4.5.0/css/font-awesome.min.css	(from http://www.iisermohali.ac.in/web/foundation-day/faculty.html)
20:22:18	495872/495872	------	200	untouched ('')	image/jpeg	etag:%2279100-5768cb03f7100%22	http://www.iisermohali.ac.in/web/foundation-day/images/team.jpg	C:/Users/dhruv/Desktop/Foundation%20Day/www.iisermohali.ac.in/web/foundation-day/images/team.jpg	(from http://www.iisermohali.ac.in/web/foundation-day/faculty.html)
20:22:18	15575/15575	------	200	untouched ('')	image/jpeg	etag:%223cd7-5768cb03f7100%22	http://www.iisermohali.ac.in/web/foundation-day/images/Team/arvind.jpg	C:/Users/dhruv/Desktop/Foundation%20Day/www.iisermohali.ac.in/web/foundation-day/images/Team/arvind.jpg	(from http://www.iisermohali.ac.in/web/foundation-day/faculty.html)
